Date/Time,HVAC [kW](Hourly),Electrical appliances [kW](Hourly),Hourly Total Load Consumption,PV Generation Trabzon [kW],PV Generation Antalya [kW]
 11/12  18:00:00,0.035035147,0.483552459,0.518587606,0,0
 11/12  19:00:00,0.019542867,0.436445739,0.455988606,0,0
 11/12  20:00:00,0.026578874,0.354222199,0.380801072,0,0
 11/12  21:00:00,0.036812647,0.315609714,0.35242236,0,0
 11/12  22:00:00,0.045951435,0.298905481,0.344856916,0,0
 11/12  23:00:00,0.056998326,0.239053022,0.296051348,0,0
 11/12  24:00:00,0.06834751,0.156085771,0.22443328,0,0
 11/13  01:00:00,0.076798401,0.090892612,0.167691012,0,0
 11/13  02:00:00,0.083274227,0.07666173,0.159935957,0,0
 11/13  03:00:00,0.085347685,0.064098165,0.149445849,0,0
 11/13  04:00:00,0.086972606,0.056862021,0.143834628,0,0
 11/13  05:00:00,0.087507572,0.067277,0.154784572,0,0
 11/13  06:00:00,0.085441215,0.080047784,0.165488999,0,0.019266996
 11/13  07:00:00,0.07972815,0.133753612,0.213481762,0.082179636,0.321051066
 11/13  08:00:00,0.072090218,0.211338342,0.28342856,0.385733124,0.831092826
 11/13  09:00:00,0.067025332,0.272663295,0.339688627,0.741133368,1.249827
 11/13  10:00:00,0.053572721,0.334037085,0.387609805,1.03272222,1.500269862
 11/13  11:00:00,0.064503487,0.348809033,0.41331252,1.1880378,1.626263658
 11/13  12:00:00,0.035018906,0.364933981,0.399952887,1.169332524,1.627471356
 11/13  13:00:00,0.029037017,0.355773214,0.384810231,0.994356744,1.375708452
 11/13  14:00:00,0.031072921,0.321952343,0.353025264,0.747171858,0.98890806
 11/13  15:00:00,0.031915718,0.296716788,0.328632506,0.427834038,0.518214786
 11/13  16:00:00,0.034047737,0.306790856,0.340838593,0.110406066,0.08973477
 11/13  17:00:00,0.032149329,0.35732319,0.389472519,0,0
 11/13  18:00:00,0.045090261,0.448200529,0.493290789,0,0
 11/13  19:00:00,0.025147305,0.402135423,0.427282729,0,0
 11/13  20:00:00,0.022345524,0.319977444,0.342322969,0,0
 11/13  21:00:00,0.024047192,0.280754343,0.304801536,0,0
 11/13  22:00:00,0.027041794,0.263298624,0.290340418,0,0
 11/13  23:00:00,0.035313012,0.21075981,0.246072822,0,0
 11/13  24:00:00,0.040401696,0.140550925,0.180952621,0,0
 11/14  01:00:00,0.046571506,0.090892612,0.137464118,0,0
 11/14  02:00:00,0.051829941,0.07666173,0.128491671,0,0
 11/14  03:00:00,0.057989972,0.064098165,0.122088137,0,0
 11/14  04:00:00,0.063911144,0.056862021,0.120773165,0,0
 11/14  05:00:00,0.06994346,0.067277,0.13722046,0,0
 11/14  06:00:00,0.073897978,0.080047784,0.153945762,0,0.01853676
 11/14  07:00:00,0.068836357,0.133753612,0.202589969,0.050667144,0.321837474
 11/14  08:00:00,0.073808314,0.211338342,0.285146656,0.251594388,0.787419096
 11/14  09:00:00,0.060332587,0.272663295,0.332995881,0.485017134,1.230335316
 11/14  10:00:00,0.060705507,0.334037085,0.394742592,0.659908656,1.542511206
 11/14  11:00:00,0.071894187,0.348809033,0.42070322,0.780706542,1.658983848
 11/14  12:00:00,0.050874528,0.364933981,0.415808509,0.77405016,1.650670392
 11/14  13:00:00,0.0399497,0.355773214,0.395722914,0.68684313,1.39250388
 11/14  14:00:00,0.03377124,0.321952343,0.355723583,0.480214428,1.002894888
 11/14  15:00:00,0.026307895,0.296716788,0.323024683,0.261593004,0.52843809
 11/14  16:00:00,0.023522241,0.306790856,0.330313097,0.076702866,0.089004534
 11/14  17:00:00,0.022114134,0.35732319,0.379437325,0,0
 11/14  18:00:00,0.038782842,0.448200529,0.486983371,0,0
 11/14  19:00:00,0.015837382,0.402135423,0.417972806,0,0
 11/14  20:00:00,0.012108399,0.319977444,0.332085843,0,0
 11/14  21:00:00,0.013394692,0.280754343,0.294149035,0,0
 11/14  22:00:00,0.019558676,0.263298624,0.2828573,0,0
 11/14  23:00:00,0.031670708,0.21075981,0.242430518,0,0
 11/14  24:00:00,0.049629003,0.140550925,0.190179928,0,0
 11/15  01:00:00,0.061662098,0.090892612,0.15255471,0,0
 11/15  02:00:00,0.070323222,0.07666173,0.146984952,0,0
 11/15  03:00:00,0.076804022,0.064098165,0.140902187,0,0
 11/15  04:00:00,0.084629256,0.056862021,0.141491278,0,0
 11/15  05:00:00,0.085964778,0.067277,0.153241778,0,0
 11/15  06:00:00,0.086005114,0.080047784,0.166052898,0,0.019042308
 11/15  07:00:00,0.082109502,0.133753612,0.215863114,0.048223662,0.232102704
 11/15  08:00:00,0.090737824,0.211338342,0.302076167,0.376043454,0.800619516
 11/15  09:00:00,0.078837639,0.272663295,0.351500934,0.758293914,1.204074906
 11/15  10:00:00,0.074988981,0.334037085,0.409026066,1.101841866,1.440559026
 11/15  11:00:00,0.08172102,0.348809033,0.430530053,1.211854728,1.585398528
 11/15  12:00:00,0.05282895,0.364933981,0.417762932,1.213820748,1.549251846
 11/15  13:00:00,0.040099526,0.355773214,0.39587274,1.03707555,1.306027086
 11/15  14:00:00,0.028526824,0.321952343,0.350479167,0.772814376,0.89271351
 11/15  15:00:00,0.018439707,0.296716788,0.315156496,0.420952968,0.459964422
 11/15  16:00:00,0.011231142,0.306790856,0.318021997,0.115686234,0.072237192
 11/15  17:00:00,0.010557458,0.35732319,0.367880648,0,0
 11/15  18:00:00,0.030146894,0.448200529,0.478347422,0,0
 11/15  19:00:00,0.013495244,0.402135423,0.415630667,0,0
 11/15  20:00:00,0.021425486,0.319977444,0.341402931,0,0
 11/15  21:00:00,0.026762032,0.280754343,0.307516375,0,0
 11/15  22:00:00,0.036215507,0.263298624,0.299514131,0,0
 11/15  23:00:00,0.047533529,0.21075981,0.258293339,0,0
 11/15  24:00:00,0.046584924,0.140550925,0.187135849,0,0
 11/16  01:00:00,0.05095673,0.090892612,0.141849342,0,0
 11/16  02:00:00,0.05916083,0.07666173,0.135822561,0,0
 11/16  03:00:00,0.063062062,0.064098165,0.127160226,0,0
 11/16  04:00:00,0.062706042,0.056862021,0.119568064,0,0
 11/16  05:00:00,0.068545641,0.067277,0.135822641,0,0
 11/16  06:00:00,0.068902493,0.080047784,0.148950277,0,0
 11/16  07:00:00,0.062407858,0.133753612,0.19616147,0.061115136,0.27931527
 11/16  08:00:00,0.047342425,0.211338342,0.258680767,0.2991159,0.728887872
 11/16  09:00:00,0.027672869,0.272663295,0.300336164,0.660695064,1.182252084
 11/16  10:00:00,0.005141705,0.334037085,0.339178789,0.92150166,1.466341974
 11/16  11:00:00,0,0.348809033,0.348809033,1.051062378,1.575961632
 11/16  12:00:00,0,0.364933981,0.364933981,0.841091442,1.463083998
 11/16  13:00:00,0,0.355773214,0.355773214,0.744194742,1.26049968
 11/16  14:00:00,0,0.321952343,0.321952343,0.504031356,0.873025224
 11/16  15:00:00,0,0.296716788,0.296716788,0.291364164,0.43687773
 11/16  16:00:00,0,0.306790856,0.306790856,0.070046484,0.075607512
 11/16  17:00:00,0,0.35732319,0.35732319,0,0
 11/16  18:00:00,0,0.448200529,0.448200529,0,0
 11/16  19:00:00,0,0.402135423,0.402135423,0,0
 11/16  20:00:00,0,0.319977444,0.319977444,0,0
 11/16  21:00:00,0,0.280754343,0.280754343,0,0
 11/16  22:00:00,0,0.263298624,0.263298624,0,0
 11/16  23:00:00,0.012564247,0.21075981,0.223324057,0,0
 11/16  24:00:00,0.031673318,0.140550925,0.172224243,0,0
 11/17  01:00:00,0.052293187,0.090892612,0.143185799,0,0
 11/17  02:00:00,0.067244971,0.07666173,0.143906701,0,0
 11/17  03:00:00,0.078569419,0.064098165,0.142667583,0,0
 11/17  04:00:00,0.090743712,0.056862021,0.147605733,0,0
 11/17  05:00:00,0.102693679,0.067277,0.169970679,0,0
 11/17  06:00:00,0.107042533,0.080047784,0.187090317,0,0
 11/17  07:00:00,0.125446154,0.133753612,0.259199766,0.059233374,0.285016728
 11/17  08:00:00,0.109947261,0.211338342,0.321285603,0.372308016,0.72279321
 11/17  09:00:00,0.104152266,0.272663295,0.37681556,0.79286778,1.08383874
 11/17  10:00:00,0.088005419,0.334037085,0.422042504,1.13621913,1.270020834
 11/17  11:00:00,0.069053363,0.348809033,0.417862396,1.329282294,1.422780588
 11/17  12:00:00,0.042586295,0.364933981,0.407520276,1.294539912,1.25979753
 11/17  13:00:00,0.027818577,0.355773214,0.383591791,1.219409862,0.89987544
 11/17  14:00:00,0.017820047,0.321952343,0.33977239,0.932061996,0.614325078
 11/17  15:00:00,0.009816706,0.296716788,0.306533494,0.513777198,0.321107238
 11/17  16:00:00,0.007577208,0.306790856,0.314368063,0.12343797,0.058194192
 11/17  17:00:00,0.007518562,0.35732319,0.364841752,0,0
 11/17  18:00:00,0.021188368,0.448200529,0.469388896,0,0
 11/17  19:00:00,0,0.402135423,0.402135423,0,0
 11/17  20:00:00,0,0.319977444,0.319977444,0,0
 11/17  21:00:00,0.001558765,0.280754343,0.282313109,0,0
 11/17  22:00:00,0.005433843,0.263298624,0.268732467,0,0
 11/17  23:00:00,0.012133668,0.21075981,0.222893478,0,0
 11/17  24:00:00,0.022149773,0.140550925,0.162700698,0,0
 11/18  01:00:00,0.030593954,0.097466295,0.128060248,0,0
 11/18  02:00:00,0.035530193,0.080608754,0.116138947,0,0
 11/18  03:00:00,0.04158427,0.066709403,0.108293673,0,0
 11/18  04:00:00,0.048021961,0.058227425,0.106249386,0,0
 11/18  05:00:00,0.048361461,0.069948156,0.118309617,0,0
 11/18  06:00:00,0.04712711,0.084144476,0.131271587,0,0
 11/18  07:00:00,0.053564458,0.144379125,0.197943583,0.031793352,0.22159854
 11/18  08:00:00,0.039249006,0.232499704,0.27174871,0.134925144,0.563489418
 11/18  09:00:00,0.037683783,0.305100596,0.342784379,0.31582707,0.88035567
 11/18  10:00:00,0.037909544,0.379068143,0.416977687,0.380200182,1.149588066
 11/18  11:00:00,0.041926692,0.399725262,0.441651954,0.584834778,1.07134047
 11/18  12:00:00,0.014162709,0.417422741,0.431585449,0.809972154,0.849152124
 11/18  13:00:00,2.85E-05,0.40358372,0.403612171,0.904874748,0.670862196
 11/18  14:00:00,0,0.365540376,0.365540376,0.621992556,0.408005322
 11/18  15:00:00,0,0.33584236,0.33584236,0.33057222,0.197893956
 11/18  16:00:00,0,0.343849828,0.343849828,0.077573532,0.03917997
 11/18  17:00:00,0,0.39324111,0.39324111,0,0
 11/18  18:00:00,0,0.483552459,0.483552459,0,0
 11/18  19:00:00,0,0.436445739,0.436445739,0,0
 11/18  20:00:00,0,0.354222199,0.354222199,0,0
 11/18  21:00:00,0,0.315609714,0.315609714,0,0
 11/18  22:00:00,0,0.298905481,0.298905481,0,0
 11/18  23:00:00,0,0.239053022,0.239053022,0,0
 11/18  24:00:00,0,0.156085771,0.156085771,0,0
 11/19  01:00:00,0.006318308,0.097466295,0.103784602,0,0
 11/19  02:00:00,0.014285276,0.080608754,0.094894031,0,0
 11/19  03:00:00,0.021790202,0.066709403,0.088499605,0,0
 11/19  04:00:00,0.025225738,0.058227425,0.083453163,0,0
 11/19  05:00:00,0.02554887,0.069948156,0.095497026,0,0
 11/19  06:00:00,0.025385458,0.084144476,0.109529934,0,0
 11/19  07:00:00,0.029413319,0.144379125,0.173792444,0.035135586,0.224856516
 11/19  08:00:00,0.027181747,0.232499704,0.259681451,0.128886654,0.639602478
 11/19  09:00:00,0.013166358,0.305100596,0.318266953,0.449319828,1.00252977
 11/19  10:00:00,0.002937404,0.379068143,0.382005547,0.622161072,1.274655024
 11/19  11:00:00,0.017027464,0.399725262,0.416752727,0.769640658,1.368237576
 11/19  12:00:00,0,0.417422741,0.417422741,0.751384758,1.308751428
 11/19  13:00:00,0,0.40358372,0.40358372,0.545177346,1.093556496
 11/19  14:00:00,0,0.365540376,0.365540376,0.457605198,0.73739793
 11/19  15:00:00,0,0.33584236,0.33584236,0.26555313,0.367758084
 11/19  16:00:00,0,0.343849828,0.343849828,0.10321605,0.05982318
 11/19  17:00:00,0.001720987,0.39324111,0.394962097,0,0
 11/19  18:00:00,0.028981171,0.483552459,0.51253363,0,0
 11/19  19:00:00,0.011366818,0.436445739,0.447812557,0,0
 11/19  20:00:00,0.01716844,0.354222199,0.371390639,0,0
 11/19  21:00:00,0.025305989,0.315609714,0.340915703,0,0
 11/19  22:00:00,0.034516806,0.298905481,0.333422287,0,0
 11/19  23:00:00,0.046158621,0.239053022,0.285211643,0,0
 11/19  24:00:00,0.057905093,0.156085771,0.213990863,0,0
 11/20  01:00:00,0.069240404,0.090892612,0.160133016,0,0
 11/20  02:00:00,0.080852785,0.07666173,0.157514516,0,0
 11/20  03:00:00,0.090757445,0.064098165,0.15485561,0,0
 11/20  04:00:00,0.096187073,0.056862021,0.153049094,0,0
 11/20  05:00:00,0.103943322,0.067277,0.171220322,0,0
 11/20  06:00:00,0.110443883,0.080047784,0.190491667,0,0
 11/20  07:00:00,0.127529751,0.133753612,0.261283363,0.050639058,0.167055528
 11/20  08:00:00,0.130677877,0.211338342,0.342016219,0.363236238,0.505098624
 11/20  09:00:00,0.096032107,0.272663295,0.368695402,0.783936432,0.82909872
 11/20  10:00:00,0.063363325,0.334037085,0.397400409,1.105380702,1.042046772
 11/20  11:00:00,0.060859713,0.348809033,0.409668746,1.288782282,1.165316226
 11/20  12:00:00,0.019894117,0.364933981,0.384828098,1.315492068,1.159165392
 11/20  13:00:00,0.00091394,0.355773214,0.356687154,1.210955976,0.94017885
 11/20  14:00:00,0,0.321952343,0.321952343,0.90675651,0.679007136
 11/20  15:00:00,0,0.296716788,0.296716788,0.450302838,0.310322214
 11/20  16:00:00,0,0.306790856,0.306790856,0.111585678,0.044881428
 11/20  17:00:00,0.003061717,0.35732319,0.360384908,0,0
 11/20  18:00:00,0.028677345,0.448200529,0.476877874,0,0
 11/20  19:00:00,0.016321468,0.402135423,0.418456891,0,0
 11/20  20:00:00,0.02377475,0.319977444,0.343752194,0,0
 11/20  21:00:00,0.034615105,0.280754343,0.315369448,0,0
 11/20  22:00:00,0.048974317,0.263298624,0.312272941,0,0
 11/20  23:00:00,0.063646378,0.21075981,0.274406188,0,0
 11/20  24:00:00,0.081377094,0.140550925,0.221928019,0,0
 11/21  01:00:00,0.095866963,0.090892612,0.186759575,0,0
 11/21  02:00:00,0.10562242,0.07666173,0.18228415,0,0
 11/21  03:00:00,0.112813697,0.064098165,0.176911862,0,0
 11/21  04:00:00,0.121501123,0.056862021,0.178363144,0,0
 11/21  05:00:00,0.125627013,0.067277,0.192904013,0,0
 11/21  06:00:00,0.126560626,0.080047784,0.20660841,0,0
 11/21  07:00:00,0.147409754,0.133753612,0.281163366,0.035697306,0.137705658
 11/21  08:00:00,0.142922131,0.211338342,0.354260473,0.157253514,0.256958814
 11/21  09:00:00,0.102362416,0.272663295,0.375025711,0.48532608,0.55203033
 11/21  10:00:00,0.062029206,0.334037085,0.39606629,0.64471413,0.710631972
 11/21  11:00:00,0.04303863,0.348809033,0.391847663,0.591715848,0.796547046
 11/21  12:00:00,0.009595709,0.364933981,0.37452969,0.540037608,0.838339014
 11/21  13:00:00,0,0.355773214,0.355773214,0.44432052,0.781858068
 11/21  14:00:00,0,0.321952343,0.321952343,0.435585774,0.516670056
 11/21  15:00:00,0,0.296716788,0.296716788,0.162983058,0.255526428
 11/21  16:00:00,0,0.306790856,0.306790856,0.058531224,0.041876226
 11/21  17:00:00,0,0.35732319,0.35732319,0,0
 11/21  18:00:00,0.019565911,0.448200529,0.467766439,0,0
 11/21  19:00:00,0.015368576,0.402135423,0.417503999,0,0
 11/21  20:00:00,0.006769916,0.319977444,0.326747361,0,0
 11/21  21:00:00,0.012319465,0.280754343,0.293073809,0,0
 11/21  22:00:00,0.021094774,0.263298624,0.284393398,0,0
 11/21  23:00:00,0.031708617,0.21075981,0.242468428,0,0
 11/21  24:00:00,0.042254128,0.140550925,0.182805053,0,0
 11/22  01:00:00,0.052573338,0.090892612,0.143465949,0,0
 11/22  02:00:00,0.063242313,0.07666173,0.139904044,0,0
 11/22  03:00:00,0.06878339,0.064098165,0.132881554,0,0
 11/22  04:00:00,0.074800089,0.056862021,0.131662111,0,0
 11/22  05:00:00,0.075880385,0.067277,0.143157385,0,0
 11/22  06:00:00,0.078549868,0.080047784,0.158597652,0,0
 11/22  07:00:00,0.090792584,0.133753612,0.224546197,0.03300105,0.253700838
 11/22  08:00:00,0.088179536,0.211338342,0.299517879,0.18424416,0.73599363
 11/22  09:00:00,0.070611886,0.272663295,0.343275181,0.427834038,1.160345004
 11/22  10:00:00,0.063547536,0.334037085,0.397584621,0.654347628,1.43716062
 11/22  11:00:00,0.067408163,0.348809033,0.416217196,0.734196126,1.588628418
 11/22  12:00:00,0.03675257,0.364933981,0.401686551,0.693948888,1.497348918
 11/22  13:00:00,0.021666017,0.355773214,0.377439231,0.587952324,1.276003152
 11/22  14:00:00,0.005635231,0.321952343,0.327587574,0.410308374,0.862689576
 11/22  15:00:00,0,0.296716788,0.296716788,0.168178968,0.450302838
 11/22  16:00:00,0,0.306790856,0.306790856,0.053588088,0.069288162
 11/22  17:00:00,0,0.35732319,0.35732319,0,0
 11/22  18:00:00,0.00388476,0.448200529,0.452085289,0,0
 11/22  19:00:00,0,0.402135423,0.402135423,0,0
 11/22  20:00:00,0,0.319977444,0.319977444,0,0
 11/22  21:00:00,0,0.280754343,0.280754343,0,0
 11/22  22:00:00,0.001997094,0.263298624,0.265295718,0,0
 11/22  23:00:00,0.009715674,0.21075981,0.220475484,0,0
 11/22  24:00:00,0.018829643,0.140550925,0.159380568,0,0
 11/23  01:00:00,0.027951845,0.090892612,0.118844456,0,0
 11/23  02:00:00,0.033925196,0.07666173,0.110586927,0,0
 11/23  03:00:00,0.038200146,0.064098165,0.102298311,0,0
 11/23  04:00:00,0.037550216,0.056862021,0.094412238,0,0
 11/23  05:00:00,0.038249285,0.067277,0.105526285,0,0
 11/23  06:00:00,0.042792159,0.080047784,0.122839943,0,0
 11/23  07:00:00,0.046592517,0.133753612,0.180346129,0.042241344,0.21471747
 11/23  08:00:00,0.038390313,0.211338342,0.249728655,0.330094758,0.623593458
 11/23  09:00:00,0.036683658,0.272663295,0.309346952,0.763826856,1.013033934
 11/23  10:00:00,0.03478827,0.334037085,0.368825354,1.08636648,1.266987546
 11/23  11:00:00,0.038735359,0.348809033,0.387544392,1.273363068,1.33043382
